Day,TotalMinutesWearTime,PercentageWearTime
7/9/2022,1154,80.13888888888889
7/10/2022,1280,88.88888888888889
7/11/2022,1104,76.66666666666667
7/12/2022,546,37.916666666666664
7/13/2022,652,45.27777777777778
7/14/2022,948,65.83333333333333
7/15/2022,598,41.52777777777778
7/16/2022,0,0
7/17/2022,0,0
7/18/2022,0,0
7/19/2022,0,0
7/20/2022,0,0
7/21/2022,629,43.68055555555556
7/22/2022,735,51.041666666666664
7/23/2022,818,56.80555555555556
7/24/2022,634,44.02777777777778
7/25/2022,833,57.84722222222223
7/26/2022,396,27.500000000000004
7/27/2022,612,42.5
7/28/2022,747,51.87500000000001
7/29/2022,989,68.68055555555556
7/30/2022,935,64.93055555555556
7/31/2022,950,65.97222222222221
8/1/2022,1255,87.15277777777779
8/2/2022,1026,71.25
8/3/2022,939,65.20833333333333
8/4/2022,948,65.83333333333333
8/5/2022,976,67.77777777777779
8/6/2022,1440,100
8/7/2022,968,67.22222222222223
8/8/2022,982,68.19444444444444
8/9/2022,962,66.80555555555556
8/10/2022,1440,100
8/11/2022,962,66.80555555555556
8/12/2022,670,46.52777777777778
8/13/2022,1430,99.30555555555556
8/14/2022,770,53.47222222222222
8/15/2022,423,29.375
8/16/2022,761,52.84722222222222
8/17/2022,736,51.11111111111111
8/18/2022,635,44.09722222222222
8/19/2022,640,44.44444444444444
8/20/2022,883,61.31944444444445
8/21/2022,349,24.23611111111111
8/22/2022,975,67.70833333333334
8/23/2022,991,68.81944444444444
8/24/2022,909,63.125
8/25/2022,1440,100
8/26/2022,1440,100
8/27/2022,991,68.81944444444444
8/28/2022,1365,94.79166666666666
8/29/2022,1187,82.43055555555556
8/30/2022,999,69.375
8/31/2022,1424,98.88888888888889
9/1/2022,871,60.48611111111111
9/2/2022,1109,77.01388888888889
9/3/2022,1166,80.97222222222223
9/4/2022,1092,75.83333333333333
9/5/2022,961,66.73611111111111
9/6/2022,1287,89.375
9/7/2022,1113,77.29166666666667
9/8/2022,1423,98.81944444444444
9/9/2022,854,59.30555555555556
9/10/2022,969,67.29166666666667
9/11/2022,1429,99.23611111111111
9/12/2022,1440,100
9/13/2022,1005,69.79166666666666
9/14/2022,1421,98.68055555555556
9/15/2022,1229,85.34722222222221
9/16/2022,1,0.06944444444444445
9/17/2022,892,61.94444444444444
9/18/2022,706,49.02777777777778
9/19/2022,960,66.66666666666666
9/20/2022,1291,89.65277777777779
9/21/2022,652,45.27777777777778
9/22/2022,953,66.18055555555556
9/23/2022,829,57.56944444444444
9/24/2022,913,63.40277777777777
9/25/2022,1440,100
9/26/2022,983,68.26388888888889
9/27/2022,984,68.33333333333333
9/28/2022,1148,79.72222222222223
9/29/2022,8,0.5555555555555556
9/30/2022,4,0.2777777777777778
10/1/2022,3,0.20833333333333334
10/2/2022,941,65.34722222222223
10/3/2022,1415,98.26388888888889
10/4/2022,1042,72.36111111111111
10/5/2022,604,41.94444444444444
10/6/2022,771,53.541666666666664
10/7/2022,703,48.81944444444444
10/8/2022,982,68.19444444444444
10/9/2022,1440,100
10/10/2022,1440,100
10/11/2022,448,31.11111111111111
10/12/2022,963,66.875
10/13/2022,1440,100
10/14/2022,1218,84.58333333333333
10/15/2022,471,32.708333333333336
10/16/2022,971,67.43055555555556
10/17/2022,1213,84.23611111111111
10/18/2022,931,64.65277777777779
10/19/2022,1418,98.47222222222223
10/20/2022,1440,100
10/21/2022,1098,76.25
10/22/2022,1383,96.04166666666667
10/23/2022,1440,100
10/24/2022,1022,70.97222222222223
10/25/2022,1004,69.72222222222221
10/26/2022,1234,85.69444444444444
10/27/2022,973,67.56944444444444
10/28/2022,1256,87.22222222222223
10/29/2022,800,55.55555555555556
10/30/2022,669,46.458333333333336
10/31/2022,1440,100
11/1/2022,1304,90.55555555555556
11/2/2022,870,60.416666666666664
11/3/2022,969,67.29166666666667
11/4/2022,784,54.44444444444444
11/5/2022,996,69.16666666666667
11/6/2022,1097,76.18055555555556
11/7/2022,568,39.44444444444444
11/8/2022,364,25.27777777777778
11/9/2022,1033,71.73611111111111
11/10/2022,900,62.5
11/11/2022,874,60.69444444444444
11/12/2022,993,68.95833333333333
11/13/2022,1440,100
11/14/2022,584,40.55555555555556
11/15/2022,1,0.06944444444444445
11/16/2022,527,36.59722222222222
11/17/2022,1372,95.27777777777777
11/18/2022,1085,75.34722222222221
11/19/2022,926,64.30555555555556
11/20/2022,1316,91.38888888888889
11/21/2022,577,40.06944444444444
11/22/2022,952,66.11111111111111
11/23/2022,1440,100
11/24/2022,1045,72.56944444444444
11/25/2022,203,14.097222222222221
11/26/2022,505,35.06944444444444
11/27/2022,1044,72.5
11/28/2022,597,41.458333333333336
11/29/2022,0,0
11/30/2022,0,0
12/1/2022,989,68.68055555555556
12/2/2022,1061,73.68055555555556
12/3/2022,975,67.70833333333334
12/4/2022,1183,82.15277777777777
12/5/2022,978,67.91666666666667
12/6/2022,1072,74.44444444444444
12/7/2022,975,67.70833333333334
12/8/2022,976,67.77777777777779
12/9/2022,941,65.34722222222223
12/10/2022,1440,100
12/11/2022,836,58.05555555555556
12/12/2022,862,59.86111111111111
12/13/2022,860,59.72222222222222
12/14/2022,528,36.666666666666664
12/15/2022,427,29.65277777777778
12/16/2022,1001,69.51388888888889
12/17/2022,1440,100
12/18/2022,904,62.77777777777778
12/19/2022,773,53.68055555555556
12/20/2022,1440,100
12/21/2022,1255,87.15277777777779
12/22/2022,757,52.56944444444444
12/23/2022,978,67.91666666666667
12/24/2022,1163,80.76388888888889
12/25/2022,962,66.80555555555556
12/26/2022,1292,89.72222222222223
12/27/2022,900,62.5
12/28/2022,1438,99.86111111111111
12/29/2022,1292,89.72222222222223
12/30/2022,960,66.66666666666666
12/31/2022,1106,76.80555555555556
1/1/2023,0,0
1/2/2023,611,42.43055555555556
1/3/2023,1435,99.65277777777779
1/4/2023,1014,70.41666666666667
1/5/2023,979,67.98611111111111
1/6/2023,1129,78.40277777777777
1/7/2023,87,6.041666666666667
1/8/2023,889,61.736111111111114
1/9/2023,1440,100
1/10/2023,926,64.30555555555556
1/11/2023,978,67.91666666666667
1/12/2023,1206,83.75
1/13/2023,873,60.62499999999999
1/14/2023,1097,76.18055555555556
1/15/2023,792,55.00000000000001
1/16/2023,957,66.45833333333333
1/17/2023,637,44.23611111111111
1/18/2023,963,66.875
1/19/2023,1086,75.41666666666667
1/20/2023,988,68.61111111111111
1/21/2023,424,29.444444444444446
1/22/2023,587,40.763888888888886
1/23/2023,794,55.13888888888889
1/24/2023,534,37.083333333333336
1/25/2023,748,51.94444444444445
1/26/2023,962,66.80555555555556
1/27/2023,1180,81.94444444444444
1/28/2023,453,31.458333333333332
1/29/2023,703,48.81944444444444
1/30/2023,945,65.625
1/31/2023,416,28.888888888888886
2/1/2023,862,59.86111111111111
2/2/2023,1440,100
2/3/2023,1165,80.90277777777779
2/4/2023,899,62.43055555555556
2/5/2023,840,58.333333333333336
2/6/2023,514,35.69444444444444
2/7/2023,956,66.38888888888889
2/8/2023,1316,91.38888888888889
2/9/2023,806,55.97222222222222
2/10/2023,849,58.958333333333336
2/11/2023,765,53.125
2/12/2023,874,60.69444444444444
2/13/2023,7,0.4861111111111111
2/14/2023,0,0
2/15/2023,0,0
2/16/2023,0,0
2/17/2023,0,0
2/18/2023,0,0
2/19/2023,0,0
2/20/2023,0,0
2/21/2023,0,0
2/22/2023,0,0
2/23/2023,0,0
2/24/2023,0,0
2/25/2023,0,0
2/26/2023,0,0
2/27/2023,0,0
2/28/2023,0,0
3/1/2023,0,0
3/2/2023,0,0
3/3/2023,0,0
3/4/2023,0,0
3/5/2023,0,0
3/6/2023,0,0
3/7/2023,0,0
3/8/2023,0,0
3/9/2023,0,0
3/10/2023,0,0
3/11/2023,0,0
3/12/2023,0,0
3/13/2023,0,0
3/14/2023,0,0
3/15/2023,0,0
3/16/2023,0,0
3/17/2023,0,0
3/18/2023,0,0
3/19/2023,0,0
3/20/2023,0,0
3/21/2023,0,0
3/22/2023,0,0
3/23/2023,0,0
3/24/2023,0,0
3/25/2023,0,0
3/26/2023,0,0
3/27/2023,0,0
3/28/2023,0,0
3/29/2023,0,0
3/30/2023,0,0
3/31/2023,0,0
4/1/2023,0,0
4/2/2023,0,0
4/3/2023,0,0
4/4/2023,0,0
4/5/2023,0,0
4/6/2023,0,0
4/7/2023,0,0
4/8/2023,0,0
4/9/2023,0,0
4/10/2023,0,0
4/11/2023,0,0
4/12/2023,0,0
4/13/2023,0,0
4/14/2023,0,0
4/15/2023,0,0
4/16/2023,0,0
4/17/2023,0,0
4/18/2023,0,0
4/19/2023,0,0
4/20/2023,0,0
4/21/2023,0,0
4/22/2023,0,0
4/23/2023,0,0
4/24/2023,0,0
4/25/2023,0,0
4/26/2023,0,0
4/27/2023,0,0
4/28/2023,0,0
4/29/2023,0,0
4/30/2023,0,0
5/1/2023,0,0
5/2/2023,0,0
5/3/2023,0,0
5/4/2023,0,0
5/5/2023,0,0
5/6/2023,0,0
5/7/2023,0,0
5/8/2023,0,0
5/9/2023,0,0
5/10/2023,0,0
5/11/2023,0,0
5/12/2023,0,0
5/13/2023,0,0
5/14/2023,0,0
5/15/2023,0,0
5/16/2023,0,0
5/17/2023,0,0
5/18/2023,0,0
5/19/2023,0,0
5/20/2023,0,0
5/21/2023,0,0
5/22/2023,0,0
5/23/2023,0,0
5/24/2023,0,0
5/25/2023,0,0
5/26/2023,0,0
5/27/2023,0,0
5/28/2023,0,0
5/29/2023,0,0
5/30/2023,0,0
